Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_21_596.jpg;3.371333;1;0;5.014069;105.9163;89.77615;1.419208;223.5173;359.9918
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_21_651.jpg;0.4569893;1;0;5.017117;105.7713;89.63733;1.432317;223.7588;359.9931
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_21_706.jpg;0;1;0;4.992878;105.5535;89.42916;1.458463;223.9363;-0.004095598
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_21_762.jpg;0;1;0;5.008918;105.3355;89.22065;1.496595;223.9678;-0.002101106
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_21_817.jpg;0;1;0;5.020525;105.1181;89.01287;1.489939;223.9479;-0.004093148
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_21_874.jpg;0;1;0;5.028077;104.9739;88.87502;1.434071;223.9228;-0.0008834523
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_21_915.jpg;1.600539;1;0;5.013708;104.7573;88.66753;1.37995;223.9762;-0.001829901
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_21_958.jpg;2.215404;1;0;5.014861;104.6131;88.52877;1.356057;224.0754;-0.002003941
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_21_999.jpg;2.847615;1;0;5.018143;104.4691;88.38953;1.341693;224.226;-0.001790961
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_041.jpg;3.468646;1;0;5.025024;104.3257;88.24973;1.333923;224.423;0.006518513
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_084.jpg;5.162838;0.8665741;0;5.01366;104.1828;88.10891;1.332809;224.7119;0.02999265
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_137.jpg;15;0.7040386;0;5.014502;103.9725;87.89501;1.311264;225.5618;0.1469355
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_179.jpg;14.40206;0.5844502;0;5.002993;103.8361;87.75028;1.234092;226.5998;0.2651499
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_235.jpg;15;0.4156249;0;5.003622;103.6378;87.53157;0.955287;228.5916;0.4355555
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_284.jpg;15;0.2515924;0;4.989141;103.5114;87.38281;0.7170034;229.8522;0.6458289
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_339.jpg;15;0.1024297;0;4.985418;103.3285;87.15718;0.252528;231.9111;0.9916215
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_394.jpg;15;0;0;4.973626;103.212;87.00466;359.8878;233.2502;1.276918
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_443.jpg;15;0;0;4.954307;103.0374;86.77183;359.5833;235.0817;1.495084
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_499.jpg;15;0;0;4.930294;102.867;86.53394;359.4534;236.9799;1.578115
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_553.jpg;15;0;0;4.913399;102.7563;86.37185;359.4813;238.2828;1.542048
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_602.jpg;15;0;0;4.889383;102.5964;86.12312;359.666;240.3208;1.385979
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_658.jpg;15;0;0;4.864239;102.4458;85.86806;359.9564;242.5075;1.17732
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_707.jpg;15;0;0;4.807501;102.3567;85.6964;0.0537008;243.7675;1.15365
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_762.jpg;15;0;0;4.785637;102.2344;85.43913;359.9674;245.8372;1.196517
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_818.jpg;15;0;0;4.76683;102.1202;85.17869;359.9277;247.8238;1.198072
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_860.jpg;15;0;0;4.746947;102.0499;85.00276;359.9454;249.1337;1.237792
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_902.jpg;15;0;0;4.730095;101.9837;84.82522;0.003850172;250.4419;1.290727
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_22_949.jpg;15;0.041664;0;4.701191;101.9217;84.64758;0.02895516;251.8159;1.327661
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_005.jpg;15;0.1878747;0;4.69365;101.8348;84.38191;359.9577;253.918;1.27895
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_054.jpg;13.42615;0.3534669;0;4.673249;101.7595;84.11158;0.01710612;255.8761;1.269829
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_097.jpg;11.8543;0.4582572;0;4.667482;101.7134;83.93125;0.01075297;257.0991;1.227836
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_150.jpg;9.346988;0.6254112;0;4.666275;101.6699;83.75025;-0.001597504;258.197;1.118481
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_207.jpg;6.838126;0.7926687;0;4.681466;101.6143;83.47525;0.006357305;259.5474;1.110196
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_249.jpg;8.996636;0.9365694;0;4.703459;101.5808;83.2906;0.003874652;260.3265;1.124587
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_297.jpg;11.18483;1;0;4.722607;101.5366;83.01112;0.01140595;261.6358;1.17854
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_352.jpg;13.41044;0.9549655;0;4.739363;101.5101;82.82371;0.00325037;262.619;1.170948
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_401.jpg;15;0.7910053;0;4.76533;101.4783;82.54035;0.002032295;264.4146;1.199984
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_449.jpg;15;0.6452215;0;4.778313;101.4606;82.35061;0.0006583162;265.6962;1.164268
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_505.jpg;15;0.4985626;0;4.784614;101.4432;82.06454;0.01459492;267.7298;1.155339
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_554.jpg;15;0.3326761;0;4.785373;101.4357;81.77856;-9.370791E-05;269.8087;1.172284
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_609.jpg;15;0.1850947;0;4.781102;101.4362;81.58776;0.008212629;271.2016;1.191901
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_657.jpg;14.33526;0.03859659;0;4.765995;101.445;81.30311;359.9856;273.2543;1.207647
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_699.jpg;12.1736;0.182707;0;4.75763;101.4553;81.11345;0.004679487;274.5251;1.184585
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_742.jpg;10.32028;0.306262;0;4.743115;101.4704;80.92458;0.01837891;275.6537;1.199887
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_783.jpg;8.44718;0.4311352;0;4.73865;101.4878;80.73687;359.9782;276.6343;1.167822
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_831.jpg;6.249415;0.5776528;0;4.741793;101.5085;80.54823;0.003390328;277.4405;1.127208
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_881.jpg;4.068662;0.7230364;0;4.749918;101.5455;80.26601;0.002826211;278.3855;1.127296
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_935.jpg;-1.552685;0.8709997;0;4.769762;101.5846;79.98261;0.00193257;278.7996;1.05718
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_23_978.jpg;-3.718732;1;0;4.789779;101.6113;79.79243;0.01444034;278.7654;0.9935941
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_026.jpg;-5.903334;1;0;4.811517;101.6379;79.60095;0.04588149;278.5238;0.9119658
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_075.jpg;-6.816428;1;0;4.843649;101.6755;79.31097;0.1372729;277.8089;0.7258395
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_116.jpg;-5.25919;1;0;4.865268;101.6992;79.11584;0.2299985;277.2601;0.5706587
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_157.jpg;-3.068041;1;0;4.887224;101.7224;78.91943;0.3451625;276.7984;0.4041132
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_207.jpg;-0.8892351;1;0;4.909225;101.7452;78.7218;0.47917;276.4607;0.2319218
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_254.jpg;0;1;0;4.942303;101.7792;78.42326;0.7066246;276.2111;359.9795
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_304.jpg;0;1;0;4.964424;101.8022;78.22347;0.8394731;276.1509;359.8482
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_345.jpg;2.181668;1;0;4.986815;101.8256;78.02291;0.9659814;276.1783;359.7449
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_394.jpg;4.07907;1;0;5.009461;101.8501;77.82189;1.082959;276.3413;359.6811
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_437.jpg;6.231825;1;0;5.009802;101.8906;77.52255;1.155685;276.9247;359.7607
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_484.jpg;8.413209;1;0;5.034058;101.9194;77.32418;1.174768;277.5648;359.8801
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_539.jpg;10.62947;1;0;5.014084;101.9656;77.02605;1.233579;278.6777;0.04299787
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_588.jpg;11.52457;1;0;5.017177;101.9996;76.82811;1.258749;279.6301;0.1798773
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_637.jpg;9.077698;1;0;5.009883;102.0528;76.53346;1.186342;281.0925;0.3305126
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_686.jpg;7.174752;1;0;5.009505;102.0897;76.33921;1.036801;282.0083;0.3758352
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_728.jpg;4.986141;1;0;5.023643;102.1302;76.14533;0.8903359;282.8141;0.4683021
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_776.jpg;2.798862;1;0;5.011575;102.195;75.8558;0.670092;283.6363;0.6471151
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_824.jpg;0.6152867;1;0;5.011792;102.2396;75.66325;0.5130656;283.9807;0.7477731
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_872.jpg;0;1;0;5.011664;102.2852;75.47076;0.362718;284.1641;0.8350175
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_915.jpg;0;1;0;5.012006;102.3552;75.18185;0.1699545;284.2749;0.9491355
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_24_964.jpg;0;1;0;5.011992;102.4028;74.98888;0.07335085;284.2992;1.013392
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_011.jpg;-2.179129;1;0;5.012032;102.4506;74.79552;-0.0007893404;284.2741;1.054229
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_060.jpg;-4.114953;1;0;5.010365;102.5214;74.50343;359.9864;284.0259;1.034807
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_109.jpg;-4.964386;1;0;5.011061;102.5675;74.30778;0.01316536;283.7125;0.9787765
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_158.jpg;-2.543179;1;0;5.017793;102.6358;74.01304;0.1104601;283.209;0.8536338
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_199.jpg;-0.6519998;1;0;5.016399;102.6813;73.81593;0.2112964;282.9865;0.761165
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_248.jpg;0;1;0;5.011295;102.7265;73.61868;0.3194204;282.8552;0.6556903
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_297.jpg;0;1;0;5.011511;102.7939;73.32224;0.5095474;282.7533;0.4816332
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_345.jpg;0;1;0;5.011545;102.8387;73.12428;0.6522641;282.7144;0.3596747
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_394.jpg;0;1;0;5.011608;102.9055;72.82697;0.8826257;282.6716;0.1735959
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_436.jpg;0;1;0;5.011575;102.9499;72.6286;1.042798;282.6465;0.05004181
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_484.jpg;0;1;0;5.01172;102.995;72.43047;1.196628;282.6472;359.98
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_526.jpg;0;1;0;5.011805;103.0407;72.23264;1.339265;282.6694;359.9529
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_568.jpg;0;1;0;5.01406;103.0864;72.03482;1.483153;282.6977;359.9344
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_616.jpg;0;1;0;5.007147;103.1553;71.74213;1.475181;282.7576;359.9923
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_664.jpg;0;1;0;5.054938;103.1993;71.54887;1.381788;282.7676;-0.003565742
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_707.jpg;0;1;0;4.994961;103.243;71.35451;1.328813;282.7426;-0.002172184
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_748.jpg;0;1;0;5.011392;103.2867;71.15951;1.286136;282.7214;-0.001908251
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_803.jpg;0;1;0;5.010899;103.3521;70.86651;1.24742;282.6968;-0.001648894
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_845.jpg;0;1;0;5.00982;103.3955;70.67088;1.236581;282.6821;-0.001524314
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_894.jpg;0;1;0;5.018268;103.4605;70.3773;1.235749;282.6324;-0.0006205309
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_937.jpg;0;1;0;5.026523;103.5037;70.1815;1.24408;282.5755;0.0006280185
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_25_985.jpg;0;0.8544598;0;5.012953;103.5469;69.98522;1.263375;282.5572;-0.001521448
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_026.jpg;0;0.7281694;0;5.003218;103.59;69.78909;1.281963;282.5419;-0.001613222
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_076.jpg;0;0.5826129;0;5.006481;103.6542;69.49562;1.288072;282.498;-0.00129713
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_124.jpg;0;0.4361047;0;5.001715;103.6968;69.30007;1.280634;282.4791;-0.001305492
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_171.jpg;0;0.2902479;0;4.999353;103.7392;69.10513;1.252664;282.4565;-0.001168442
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_213.jpg;0;0.1662372;0;4.996243;103.7814;68.91047;1.205646;282.4367;-0.001084186
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_262.jpg;0;0.03990784;0;4.990957;103.8445;68.61959;1.094462;282.4088;-0.000938762
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_303.jpg;1.263267;0;0;4.981508;103.8863;68.42665;0.9911796;282.4061;-0.0007708727
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_345.jpg;3.124521;0;0;4.971014;103.9285;68.23462;0.8663211;282.4864;0.003325188
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_387.jpg;5.002403;0;0;4.960284;103.9716;68.04362;0.7210417;282.6981;0.03195453
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_443.jpg;7.22421;0;0;4.943615;104.0388;67.75919;0.4702919;283.2866;0.1328476
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_485.jpg;5.060291;0;0;4.932375;104.0851;67.57087;0.2855866;283.767;0.2302218
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_526.jpg;3.182337;0;0;4.921663;104.1322;67.38336;0.09125376;284.188;0.3383579
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_575.jpg;1.020479;0;0;4.905557;104.2036;67.10254;359.8341;284.6136;0.4791639
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_623.jpg;0;0;0;4.893648;104.2513;66.91517;359.7047;284.7405;0.5337742
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_665.jpg;0;0;0;4.881732;104.2993;66.72798;359.5953;284.7951;0.5704132
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_707.jpg;0;0;0;4.870097;104.3475;66.54109;359.4998;284.8134;0.5948873
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_747.jpg;0;0;0;4.852713;104.3958;66.35439;359.4218;284.8176;0.60514
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_789.jpg;0;0;0;4.840671;104.4437;66.16702;359.4016;284.7933;0.552527
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_831.jpg;0;0;0;4.827854;104.4921;65.98011;359.3915;284.7675;0.4991775
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_879.jpg;0;0;0;4.816276;104.5646;65.7;359.4133;284.7282;0.3804241
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_921.jpg;0;0;0;4.805053;104.6133;65.51412;359.4162;284.7174;0.315074
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_26_964.jpg;0;0;0;4.794284;104.6619;65.32882;359.4117;284.7122;0.253286
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_005.jpg;0;0;0;4.783532;104.7105;65.14405;359.4005;284.7099;0.193852
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_047.jpg;0;0;0;4.772792;104.7589;64.95981;359.3831;284.709;0.1366844
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_087.jpg;0;0;0;4.756708;104.8072;64.77608;359.3605;284.709;0.082028
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_129.jpg;0;0;0;4.745999;104.8554;64.59284;359.3333;284.7093;0.03019798
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_171.jpg;0;0;0;4.734362;104.9032;64.40956;359.3284;284.6974;359.9516
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_212.jpg;0;0;0;4.723572;104.9511;64.22689;359.3171;284.6923;359.8861
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_254.jpg;0;0;0;4.712118;105.0236;63.95347;359.3251;284.7055;359.84
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_296.jpg;0;0;0;4.700896;105.0716;63.77168;359.331;284.7122;359.8157
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_337.jpg;0;0;0;4.690273;105.1195;63.59038;359.3308;284.7158;359.7921
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_379.jpg;0;0;0;4.679698;105.1671;63.40957;359.325;284.7178;359.771
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_429.jpg;0;0;0;4.669153;105.215;63.22906;359.3322;284.7289;359.7757
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_469.jpg;0;0;0;4.652127;105.2628;63.0489;359.3439;284.739;359.7881
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_511.jpg;0;0;0;4.64164;105.3103;62.8692;359.349;284.744;359.7973
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_560.jpg;0;0;0;4.63119;105.3811;62.60057;359.3453;284.7472;359.8111
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_602.jpg;1.245956;0;0;4.620767;105.4283;62.42214;359.3359;284.7663;359.8247
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_650.jpg;3.431088;0;0;4.604365;105.4763;62.24422;359.3356;284.8792;359.8729
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_692.jpg;5.293202;0;0;4.593078;105.5253;62.06695;359.34;285.1263;359.9533
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_733.jpg;7.192449;0;0;4.581744;105.5757;61.89065;359.3377;285.5419;0.06558278
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_776.jpg;9.07303;0;0;4.569832;105.6545;61.62793;359.346;286.4815;0.28583
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_817.jpg;9.692091;0;0;4.555884;105.7097;61.45406;359.3687;287.2841;0.4676662
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_859.jpg;8.667399;0;0;4.543802;105.7666;61.28078;359.4197;288.0851;0.6459918
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_900.jpg;9.288881;0;0;4.531693;105.8252;61.10793;359.5083;288.8628;0.815621
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_942.jpg;9.912426;0;0;4.517599;105.8855;60.93472;359.6823;289.6126;0.9249272
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_27_984.jpg;7.237111;0;0;4.505598;105.9479;60.76191;359.907;290.3296;1.01151
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_026.jpg;2.863282;0;0;4.487865;106.0117;60.5909;0.09637078;290.9101;1.087943
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_067.jpg;1.75413;0;0;4.479708;106.0745;60.4218;0.1769245;291.3482;1.084906
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_116.jpg;-0.3457078;0;0;4.469686;106.1683;60.17214;0.1040226;291.8324;0.9786343
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_157.jpg;0;0;0;4.457304;106.2325;60.0077;0.009759033;291.9417;0.9341285
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_199.jpg;0;0;0;4.447456;106.2974;59.84382;359.9211;291.9854;0.8920589
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_240.jpg;0;0;0;4.437322;106.3625;59.68034;359.8397;292.0005;0.8440756
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_282.jpg;0;0;0;4.427096;106.4277;59.51725;359.7632;292.0027;0.7887145
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_324.jpg;0;0;0;4.416851;106.493;59.35463;359.6871;292.0023;0.7312747
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_365.jpg;0;0;0;4.406754;106.5581;59.19214;359.6234;291.9961;0.6562173
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_407.jpg;0;0;0;4.396525;106.6233;59.03016;359.5571;291.993;0.5842919
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_449.jpg;2.543868;0;0;4.381347;106.6887;58.86854;359.499;292.0344;0.5092687
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_490.jpg;5.033454;0;0;4.370772;106.755;58.70767;359.4478;292.217;0.4555968
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_532.jpg;7.521053;0;0;4.360005;106.823;58.54802;359.3943;292.6093;0.4470658
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_574.jpg;6.699905;0;0;4.348438;106.9275;58.30999;359.3476;293.4726;0.4687371
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_616.jpg;4.19418;0;0;4.33798;106.9984;58.15207;359.3339;294.008;0.4928117
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_658.jpg;1.677192;0;0;4.326909;107.0694;57.99379;359.3643;294.3824;0.4698229
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_699.jpg;0;0;0;4.316218;107.1406;57.83614;359.3916;294.5806;0.4503357
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_742.jpg;1.67691;0;0;4.306213;107.2122;57.67901;359.4248;294.7161;0.4290791
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_789.jpg;4.630956;0;0;4.29033;107.2849;57.52279;359.4598;294.9234;0.4275836
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_831.jpg;7.109004;0;0;4.279648;107.3592;57.36802;359.4856;295.3153;0.471265
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_874.jpg;9.616721;0;0;4.268188;107.4356;57.21496;359.5025;295.9313;0.5661192
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_921.jpg;12.51029;0;0;4.255301;107.5543;56.9879;359.5672;297.2604;0.7550762
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_28_963.jpg;14.18794;0;0;4.240884;107.6365;56.83813;359.6577;298.3492;0.8956872
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_29_006.jpg;14.25499;0;0;4.227219;107.7213;56.68941;359.8051;299.5044;1.027841
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_29_053.jpg;15;0;0;4.205174;107.8093;56.54253;359.9933;300.7543;1.167643
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_29_095.jpg;15;0;0;4.19063;107.9428;56.32914;0.05624491;302.8375;1.27196
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_29_145.jpg;15;0;0;4.182197;108.0325;56.19045;359.9713;304.2701;1.22849
